station_id,station_name,timestamp_utc,timestamp_ept,temperature_f,wind_speed_mph,dewpoint_f
72530094846,"Chicago O'Hare, IL",2014-01-02 02:51:00,2014-01-01 21:51:00,21.0,13.9,15.1
72530094846,"Chicago O'Hare, IL",2014-01-02 03:03:00,2014-01-01 22:03:00,21.0,13.9,15.1
72530094846,"Chicago O'Hare, IL",2014-01-02 03:30:00,2014-01-01 22:30:00,21.0,13.9,15.1
72530094846,"Chicago O'Hare, IL",2014-01-02 03:51:00,2014-01-01 22:51:00,21.0,12.8,15.1
72530094846,"Chicago O'Hare, IL",2014-01-02 04:13:00,2014-01-01 23:13:00,21.0,12.8,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 04:51:00,2014-01-01 23:51:00,21.0,12.8,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 05:49:00,2014-01-02 00:49:00,21.2,16.1,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 05:51:00,2014-01-02 00:51:00,21.0,16.1,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 06:00:00,2014-01-02 01:00:00,21.0,16.1,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 06:51:00,2014-01-02 01:51:00,21.0,15.0,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 07:18:00,2014-01-02 02:18:00,21.0,12.8,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 07:51:00,2014-01-02 02:51:00,21.0,12.8,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 08:40:00,2014-01-02 03:40:00,21.0,12.8,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 08:53:00,2014-01-02 03:53:00,21.0,11.4,14.0
72530094846,"Chicago O'Hare, IL",2014-01-02 09:13:00,2014-01-02 04:13:00,21.0,10.3,15.1
72530094846,"Chicago O'Hare, IL",2014-01-02 09:31:00,2014-01-02 04:31:00,21.0,9.2,16.0
72530094846,"Chicago O'Hare, IL",2014-01-02 09:49:00,2014-01-02 04:49:00,21.2,10.3,15.8
72530094846,"Chicago O'Hare, IL",2014-01-02 09:51:00,2014-01-02 04:51:00,21.0,11.4,16.0
72530094846,"Chicago O'Hare, IL",2014-01-02 10:20:00,2014-01-02 05:20:00,17.1,11.4,12.0
72530094846,"Chicago O'Hare, IL",2014-01-02 10:33:00,2014-01-02 05:33:00,17.1,11.4,12.0
72530094846,"Chicago O'Hare, IL",2014-01-02 10:51:00,2014-01-02 05:51:00,17.1,11.4,12.0
72530094846,"Chicago O'Hare, IL",2014-01-02 11:40:00,2014-01-02 06:40:00,18.0,10.3,12.9
72530094846,"Chicago O'Hare, IL",2014-01-02 11:51:00,2014-01-02 06:51:00,18.0,10.3,12.9
72530094846,"Chicago O'Hare, IL",2014-01-02 12:00:00,2014-01-02 07:00:00,18.0,10.3,12.9
72530094846,"Chicago O'Hare, IL",2014-01-02 12:51:00,2014-01-02 07:51:00,17.1,11.4,12.0
72530094846,"Chicago O'Hare, IL",2014-01-02 13:32:00,2014-01-02 08:32:00,17.1,12.8,10.9
72530094846,"Chicago O'Hare, IL",2014-01-02 13:51:00,2014-01-02 08:51:00,16.0,13.9,10.9
72530094846,"Chicago O'Hare, IL",2014-01-02 14:25:00,2014-01-02 09:25:00,16.0,11.4,10.9
72530094846,"Chicago O'Hare, IL",2014-01-02 14:51:00,2014-01-02 09:51:00,15.1,12.8,10.0
72530094846,"Chicago O'Hare, IL",2014-01-02 15:11:00,2014-01-02 10:11:00,18.0,13.9,10.9
72530094846,"Chicago O'Hare, IL",2014-01-02 15:51:00,2014-01-02 10:51:00,19.0,11.4,12.0
72530094846,"Chicago O'Hare, IL",2014-01-02 16:41:00,2014-01-02 11:41:00,17.1,,10.0
72530094846,"Chicago O'Hare, IL",2014-01-02 16:51:00,2014-01-02 11:51:00,17.1,11.4,9.0
72530094846,"Chicago O'Hare, IL",2014-01-02 17:06:00,2014-01-02 12:06:00,17.1,13.9,10.0
72530094846,"Chicago O'Hare, IL",2014-01-02 17:17:00,2014-01-02 12:17:00,16.0,15.0,9.0
72530094846,"Chicago O'Hare, IL",2014-01-02 17:29:00,2014-01-02 12:29:00,16.0,13.9,9.0
72530094846,"Chicago O'Hare, IL",2014-01-02 17:51:00,2014-01-02 12:51:00,16.0,17.2,9.0
72530094846,"Chicago O'Hare, IL",2014-01-02 18:00:00,2014-01-02 13:00:00,16.0,17.2,9.0
72530094846,"Chicago O'Hare, IL",2014-01-02 18:51:00,2014-01-02 13:51:00,16.0,15.0,8.1
72530094846,"Chicago O'Hare, IL",2014-01-02 19:10:00,2014-01-02 14:10:00,16.0,15.0,9.0
72530094846,"Chicago O'Hare, IL",2014-01-02 19:48:00,2014-01-02 14:48:00,15.8,17.2,8.6
72530094846,"Chicago O'Hare, IL",2014-01-02 19:49:00,2014-01-02 14:49:00,15.8,18.3,8.6
72530094846,"Chicago O'Hare, IL",2014-01-02 19:51:00,2014-01-02 14:51:00,16.0,18.3,8.1
72530094846,"Chicago O'Hare, IL",2014-01-02 20:19:00,2014-01-02 15:19:00,16.0,16.1,9.0
72530094846,"Chicago O'Hare, IL",2014-01-02 20:24:00,2014-01-02 15:24:00,16.0,13.9,8.1
72530094846,"Chicago O'Hare, IL",2014-01-02 20:39:00,2014-01-02 15:39:00,16.0,17.2,8.1
72530094846,"Chicago O'Hare, IL",2014-01-02 20:51:00,2014-01-02 15:51:00,17.1,15.0,8.1
72530094846,"Chicago O'Hare, IL",2014-01-02 21:24:00,2014-01-02 16:24:00,16.0,13.9,6.1
72530094846,"Chicago O'Hare, IL",2014-01-02 21:51:00,2014-01-02 16:51:00,15.1,17.2,3.9
72530094846,"Chicago O'Hare, IL",2014-01-02 22:51:00,2014-01-02 17:51:00,12.9,12.8,1.9
72530094846,"Chicago O'Hare, IL",2014-01-02 23:51:00,2014-01-02 18:51:00,10.0,15.0,-0.9
72530094846,"Chicago O'Hare, IL",2014-01-03 00:00:00,2014-01-02 19:00:00,10.0,15.0,-0.9
72530094846,"Chicago O'Hare, IL",2014-01-03 00:51:00,2014-01-02 19:51:00,7.0,15.0,-2.9
72530094846,"Chicago O'Hare, IL",2014-01-03 01:51:00,2014-01-02 20:51:00,6.1,16.1,-4.0
72530094846,"Chicago O'Hare, IL",2014-01-03 02:51:00,2014-01-02 21:51:00,3.9,12.8,-6.0
72530094846,"Chicago O'Hare, IL",2014-01-03 03:51:00,2014-01-02 22:51:00,3.0,,-8.0
72530094846,"Chicago O'Hare, IL",2014-01-03 04:51:00,2014-01-02 23:51:00,3.0,11.4,-8.0
72530094846,"Chicago O'Hare, IL",2014-01-03 05:51:00,2014-01-03 00:51:00,-0.9,9.2,-11.0
72530094846,"Chicago O'Hare, IL",2014-01-03 06:00:00,2014-01-03 01:00:00,-0.9,9.2,-11.0
72530094846,"Chicago O'Hare, IL",2014-01-03 06:51:00,2014-01-03 01:51:00,-2.0,10.3,-11.9
72530094846,"Chicago O'Hare, IL",2014-01-03 07:51:00,2014-01-03 02:51:00,-0.9,8.1,-11.0
72530094846,"Chicago O'Hare, IL",2014-01-03 08:51:00,2014-01-03 03:51:00,-0.9,5.8,-11.0
72530094846,"Chicago O'Hare, IL",2014-01-03 09:51:00,2014-01-03 04:51:00,-2.0,4.7,-9.9
72530094846,"Chicago O'Hare, IL",2014-01-03 10:51:00,2014-01-03 05:51:00,-4.0,4.7,-11.0
72530094846,"Chicago O'Hare, IL",2014-01-03 11:51:00,2014-01-03 06:51:00,-2.9,3.4,-9.9
72530094846,"Chicago O'Hare, IL",2014-01-03 12:00:00,2014-01-03 07:00:00,-2.9,3.4,-9.9
72530094846,"Chicago O'Hare, IL",2014-01-03 12:51:00,2014-01-03 07:51:00,-8.0,3.4,-15.0
72530094846,"Chicago O'Hare, IL",2014-01-03 13:51:00,2014-01-03 08:51:00,-8.0,4.7,-13.0
72530094846,"Chicago O'Hare, IL",2014-01-03 14:51:00,2014-01-03 09:51:00,-0.9,6.9,-8.0
72530094846,"Chicago O'Hare, IL",2014-01-03 15:51:00,2014-01-03 10:51:00,6.1,8.1,-6.0
72530094846,"Chicago O'Hare, IL",2014-01-03 16:51:00,2014-01-03 11:51:00,10.0,13.9,-4.0
72530094846,"Chicago O'Hare, IL",2014-01-03 17:51:00,2014-01-03 12:51:00,10.9,13.9,-2.0
72530094846,"Chicago O'Hare, IL",2014-01-03 18:00:00,2014-01-03 13:00:00,10.9,13.9,-2.0
72530094846,"Chicago O'Hare, IL",2014-01-03 18:51:00,2014-01-03 13:51:00,12.9,17.2,-0.0
72530094846,"Chicago O'Hare, IL",2014-01-03 19:51:00,2014-01-03 14:51:00,14.0,18.3,3.0
72530094846,"Chicago O'Hare, IL",2014-01-03 20:51:00,2014-01-03 15:51:00,16.0,16.1,3.9
72530094846,"Chicago O'Hare, IL",2014-01-03 21:51:00,2014-01-03 16:51:00,16.0,19.7,5.0
72530094846,"Chicago O'Hare, IL",2014-01-03 22:51:00,2014-01-03 17:51:00,16.0,21.9,5.0
72530094846,"Chicago O'Hare, IL",2014-01-03 23:51:00,2014-01-03 18:51:00,16.0,19.7,5.0
72530094846,"Chicago O'Hare, IL",2014-01-04 00:00:00,2014-01-03 19:00:00,16.0,19.7,5.0
72530094846,"Chicago O'Hare, IL",2014-01-04 00:51:00,2014-01-03 19:51:00,16.0,25.3,6.1
72530094846,"Chicago O'Hare, IL",2014-01-04 01:51:00,2014-01-03 20:51:00,17.1,28.9,8.1
72530094846,"Chicago O'Hare, IL",2014-01-04 02:51:00,2014-01-03 21:51:00,18.0,27.7,9.0
72530094846,"Chicago O'Hare, IL",2014-01-04 03:51:00,2014-01-03 22:51:00,19.0,26.4,10.0
72530094846,"Chicago O'Hare, IL",2014-01-04 04:51:00,2014-01-03 23:51:00,19.0,28.9,10.0
72530094846,"Chicago O'Hare, IL",2014-01-04 05:51:00,2014-01-04 00:51:00,19.9,23.0,10.0
72530094846,"Chicago O'Hare, IL",2014-01-04 06:00:00,2014-01-04 01:00:00,19.9,23.0,10.0
72530094846,"Chicago O'Hare, IL",2014-01-04 06:51:00,2014-01-04 01:51:00,19.9,20.8,10.0
72530094846,"Chicago O'Hare, IL",2014-01-04 07:51:00,2014-01-04 02:51:00,21.0,24.2,10.0
72530094846,"Chicago O'Hare, IL",2014-01-04 08:51:00,2014-01-04 03:51:00,21.9,26.4,10.9
72530094846,"Chicago O'Hare, IL",2014-01-04 09:51:00,2014-01-04 04:51:00,21.9,21.9,10.9
72530094846,"Chicago O'Hare, IL",2014-01-04 10:51:00,2014-01-04 05:51:00,23.0,20.8,10.9
72530094846,"Chicago O'Hare, IL",2014-01-04 11:51:00,2014-01-04 06:51:00,23.0,20.8,10.9
72530094846,"Chicago O'Hare, IL",2014-01-04 12:00:00,2014-01-04 07:00:00,23.0,20.8,10.9
72530094846,"Chicago O'Hare, IL",2014-01-04 12:51:00,2014-01-04 07:51:00,24.1,18.3,12.0
72530094846,"Chicago O'Hare, IL",2014-01-04 13:51:00,2014-01-04 08:51:00,25.0,21.9,12.0
72530094846,"Chicago O'Hare, IL",2014-01-04 14:51:00,2014-01-04 09:51:00,27.0,23.0,14.0
72530094846,"Chicago O'Hare, IL",2014-01-04 15:51:00,2014-01-04 10:51:00,28.0,19.7,15.1
72530094846,"Chicago O'Hare, IL",2014-01-04 16:51:00,2014-01-04 11:51:00,28.0,18.3,16.0
72530094846,"Chicago O'Hare, IL",2014-01-04 17:26:00,2014-01-04 12:26:00,28.9,15.0,17.1
72530094846,"Chicago O'Hare, IL",2014-01-04 17:51:00,2014-01-04 12:51:00,28.9,17.2,17.1
72530094846,"Chicago O'Hare, IL",2014-01-04 18:00:00,2014-01-04 13:00:00,28.9,17.2,17.1
72530094846,"Chicago O'Hare, IL",2014-01-04 18:51:00,2014-01-04 13:51:00,30.0,13.9,18.0
72530094846,"Chicago O'Hare, IL",2014-01-04 19:51:00,2014-01-04 14:51:00,30.9,15.0,19.9
72530094846,"Chicago O'Hare, IL",2014-01-04 20:49:00,2014-01-04 15:49:00,30.2,12.8,21.2
72530094846,"Chicago O'Hare, IL",2014-01-04 20:51:00,2014-01-04 15:51:00,30.9,12.8,21.0
72530094846,"Chicago O'Hare, IL",2014-01-04 21:05:00,2014-01-04 16:05:00,30.9,13.9,21.9
72530094846,"Chicago O'Hare, IL",2014-01-04 21:13:00,2014-01-04 16:13:00,30.9,11.4,21.9
72530094846,"Chicago O'Hare, IL",2014-01-04 21:21:00,2014-01-04 16:21:00,30.9,8.1,23.0
72530094846,"Chicago O'Hare, IL",2014-01-04 21:49:00,2014-01-04 16:49:00,30.2,9.2,24.8
72530094846,"Chicago O'Hare, IL",2014-01-04 21:51:00,2014-01-04 16:51:00,30.0,8.1,25.0
72530094846,"Chicago O'Hare, IL",2014-01-04 22:47:00,2014-01-04 17:47:00,30.2,5.8,24.8
72530094846,"Chicago O'Hare, IL",2014-01-04 22:51:00,2014-01-04 17:51:00,30.0,5.8,25.0
72530094846,"Chicago O'Hare, IL",2014-01-04 23:20:00,2014-01-04 18:20:00,30.0,5.8,26.1
72530094846,"Chicago O'Hare, IL",2014-01-04 23:46:00,2014-01-04 18:46:00,30.2,5.8,26.6
72530094846,"Chicago O'Hare, IL",2014-01-04 23:51:00,2014-01-04 18:51:00,30.0,4.7,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 00:00:00,2014-01-04 19:00:00,30.0,4.7,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 00:33:00,2014-01-04 19:33:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 00:49:00,2014-01-04 19:49:00,30.2,,26.6
72530094846,"Chicago O'Hare, IL",2014-01-05 00:51:00,2014-01-04 19:51:00,30.0,3.4,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 01:13:00,2014-01-04 20:13:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 01:41:00,2014-01-04 20:41:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 01:51:00,2014-01-04 20:51:00,30.0,,27.0
72530094846,"Chicago O'Hare, IL",2014-01-05 02:19:00,2014-01-04 21:19:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 02:46:00,2014-01-04 21:46:00,30.2,,26.6
72530094846,"Chicago O'Hare, IL",2014-01-05 02:51:00,2014-01-04 21:51:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 03:06:00,2014-01-04 22:06:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 03:19:00,2014-01-04 22:19:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 03:49:00,2014-01-04 22:49:00,30.2,,26.6
72530094846,"Chicago O'Hare, IL",2014-01-05 03:51:00,2014-01-04 22:51:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 04:03:00,2014-01-04 23:03:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 04:16:00,2014-01-04 23:16:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 04:24:00,2014-01-04 23:24:00,30.0,,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 04:51:00,2014-01-04 23:51:00,30.0,,25.0
72530094846,"Chicago O'Hare, IL",2014-01-05 05:21:00,2014-01-05 00:21:00,30.0,4.7,26.1
72530094846,"Chicago O'Hare, IL",2014-01-05 05:47:00,2014-01-05 00:47:00,28.4,4.7,24.8
72530094846,"Chicago O'Hare, IL",2014-01-05 05:51:00,2014-01-05 00:51:00,28.9,5.8,25.0
72530094846,"Chicago O'Hare, IL",2014-01-05 06:00:00,2014-01-05 01:00:00,28.9,5.8,25.0
72530094846,"Chicago O'Hare, IL",2014-01-05 06:10:00,2014-01-05 01:10:00,28.9,9.2,25.0
72530094846,"Chicago O'Hare, IL",2014-01-05 06:25:00,2014-01-05 01:25:00,28.9,13.9,25.0
72530094846,"Chicago O'Hare, IL",2014-01-05 06:39:00,2014-01-05 01:39:00,27.0,10.3,23.0
72530094846,"Chicago O'Hare, IL",2014-01-05 06:51:00,2014-01-05 01:51:00,26.1,15.0,21.9
72530094846,"Chicago O'Hare, IL",2014-01-05 07:29:00,2014-01-05 02:29:00,24.1,13.9,19.0
72530094846,"Chicago O'Hare, IL",2014-01-05 07:51:00,2014-01-05 02:51:00,23.0,11.4,19.0
72530094846,"Chicago O'Hare, IL",2014-01-05 08:23:00,2014-01-05 03:23:00,21.9,13.9,17.1
72530094846,"Chicago O'Hare, IL",2014-01-05 08:32:00,2014-01-05 03:32:00,21.9,11.4,16.0
72530094846,"Chicago O'Hare, IL",2014-01-05 08:51:00,2014-01-05 03:51:00,21.0,11.4,16.0
72530094846,"Chicago O'Hare, IL",2014-01-05 08:59:00,2014-01-05 03:59:00,21.0,11.4,16.0
72530094846,"Chicago O'Hare, IL",2014-01-05 09:29:00,2014-01-05 04:29:00,21.0,13.9,16.0
72530094846,"Chicago O'Hare, IL",2014-01-05 09:51:00,2014-01-05 04:51:00,19.9,12.8,15.1
72530094846,"Chicago O'Hare, IL",2014-01-05 10:23:00,2014-01-05 05:23:00,19.9,18.3,14.0
72530094846,"Chicago O'Hare, IL",2014-01-05 10:46:00,2014-01-05 05:46:00,19.4,16.1,12.2
72530094846,"Chicago O'Hare, IL",2014-01-05 10:49:00,2014-01-05 05:49:00,19.4,15.0,12.2
72530094846,"Chicago O'Hare, IL",2014-01-05 10:51:00,2014-01-05 05:51:00,19.0,16.1,12.9
72530094846,"Chicago O'Hare, IL",2014-01-05 11:07:00,2014-01-05 06:07:00,19.0,16.1,12.9
72530094846,"Chicago O'Hare, IL",2014-01-05 11:51:00,2014-01-05 06:51:00,18.0,15.0,12.0
72530094846,"Chicago O'Hare, IL",2014-01-05 12:00:00,2014-01-05 07:00:00,18.0,15.0,12.0
72530094846,"Chicago O'Hare, IL",2014-01-05 12:45:00,2014-01-05 07:45:00,17.6,16.1,10.4
72530094846,"Chicago O'Hare, IL",2014-01-05 12:51:00,2014-01-05 07:51:00,17.1,17.2,10.9
72530094846,"Chicago O'Hare, IL",2014-01-05 13:11:00,2014-01-05 08:11:00,17.1,17.2,10.9
72530094846,"Chicago O'Hare, IL",2014-01-05 13:43:00,2014-01-05 08:43:00,17.1,19.7,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 13:51:00,2014-01-05 08:51:00,17.1,15.0,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 14:06:00,2014-01-05 09:06:00,17.1,18.3,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 14:42:00,2014-01-05 09:42:00,17.1,16.1,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 14:49:00,2014-01-05 09:49:00,17.6,17.2,10.4
72530094846,"Chicago O'Hare, IL",2014-01-05 14:51:00,2014-01-05 09:51:00,17.1,17.2,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 15:09:00,2014-01-05 10:09:00,16.0,18.3,9.0
72530094846,"Chicago O'Hare, IL",2014-01-05 15:38:00,2014-01-05 10:38:00,16.0,18.3,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 15:51:00,2014-01-05 10:51:00,16.0,21.9,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 16:09:00,2014-01-05 11:09:00,16.0,19.7,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 16:16:00,2014-01-05 11:16:00,16.0,19.7,10.0
72530094846,"Chicago O'Hare, IL",2014-01-05 16:38:00,2014-01-05 11:38:00,16.0,17.2,9.0
72530094846,"Chicago O'Hare, IL",2014-01-05 16:51:00,2014-01-05 11:51:00,16.0,18.3,9.0
72530094846,"Chicago O'Hare, IL",2014-01-05 17:12:00,2014-01-05 12:12:00,15.1,20.8,9.0
